text,user_nickname,user_unique_id,user_profile,video_id,video_url,black_campaign
KEREN BOSQUEEEEE 🙏😍😍😍😍,PUSAT DAVIENA SKINCARE JAKARTA,davienajakartaofficial,https://www.tiktok.com/@davienajakartaofficial,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6783114621688857602&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254465683659457285&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Semangat trs kk 🥰🥰,Dalbybeautyskincare,maminyaalby,https://www.tiktok.com/@maminyaalby,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6887811417748407298&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254904694907798277&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangat owner 💪😍,Putry93 Olshop,chynismail,https://www.tiktok.com/@chynismail,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6534875820565004290&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7255055477350941445&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"Semangttttt kaa,🥰🥰",@dhey.ag,eaaaa827,https://www.tiktok.com/@eaaaa827,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6565887096770445314&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254484603258913542&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Luar biasa loh tindak tegas owner-nya,Nurshenazwa,nurshenazwa94,https://www.tiktok.com/@nurshenazwa94,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6601452180263682050&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7255116920343724806&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
andai dafiena ada shopeeMoll nya 🥺🥺 pasti gk akan ada yg palsu,mandaa,amd.putrii,https://www.tiktok.com/@amd.putrii,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6642646119501791234&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254489220181656326&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangat kakak ku produk daviena mntull banget emng😭,Ghitaa,gita_ginuk,https://www.tiktok.com/@gita_ginuk,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6561244006151733249&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254460932632806150&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
ttap semangat mbak Daviena semoga makin lancar dan berkembang selamat maju jaya💪💪💪👍👍👍,noryati193,noryati193,https://www.tiktok.com/@noryati193,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6969676226907571201&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7267799801005622017&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Tim gak pernah pakek karena kebutuhan anak lebih di utamakan bismillah bisa dapet skincare dari daviena,Asii,asi_lusita22,https://www.tiktok.com/@asi_lusita22,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7136689090859631617&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254460729166660357&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Blacklist DAVIENA.,Boru Agih👀,liliansrg,https://www.tiktok.com/@liliansrg,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7280874453755315202&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7427109142022619910&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"suka Banget Sama Owner Ini meskipun Keadaan Kayak Sekarang Tapi dia Gak pernah Koar""🥰",Oktavia,zahiraoktav,https://www.tiktok.com/@zahiraoktav,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7097403375575434266&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7460458422745891592&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
hampir aja kebeli skincare di toko sebelah harga nya 216 murah bgtttt😖,triihandayani,triihandayaniiii,https://www.tiktok.com/@triihandayaniiii,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7286466135595156486&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7442190034114085639&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"lah ibarat saya mitra beli ikan ke owner perkilo 1 JT, mitra beli ke owner 950,
terus mitra jual 500
masalahnya di mana",@Lincoln6616,lincoln6616,https://www.tiktok.com/@lincoln6616,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6551346417003659266&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7441527430877545232&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
lho britanya ownernya ditangkap,yanni sunrise,yanni.sunrise,https://www.tiktok.com/@yanni.sunrise,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7345682355716375557&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7462231365993759495&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"Saya gak pakek scencer pak , cukup pakek sinar matahari sehat 😅",rusdiaisyah4,rusdiaisyah4,https://www.tiktok.com/@rusdiaisyah4,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7430989692243362821&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7449247829393343250&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
pengen make juga tp blm ada dana euy,Rizki Nadya Putri,rnadya_p,https://www.tiktok.com/@rnadya_p,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6957359409366860801&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461787435746054&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
pngen glowing tp apalah daya...kalah sama siberas dan uang saku sekolah anak.tiap ingin nabung...slalu gk jadi karena dibuat kebutuhan dapur.,putrisa,putriqu735,https://www.tiktok.com/@putriqu735,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6954700492418188290&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461762064548614&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
gua kalo jadi suaminya pasti uda glowing kaya oppa korea😅,Nippon02,nippon0287,https://www.tiktok.com/@nippon0287,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7350940003293709318&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7446246202201015047&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
pembeli devina org2 msrkt bwh ksian...,mami,yyyyyssstt,https://www.tiktok.com/@yyyyyssstt,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7103013145811092506&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7430728084393198341&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangat kaa♥️,Nita Novita Thea,nitanovitathea,https://www.tiktok.com/@nitanovitathea,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=264069700710567936&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461592140956421&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
kenapa distributornya tidak langsung d finalty? 😁,brangkasbumi,brangkasbumi,https://www.tiktok.com/@brangkasbumi,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6935026433136067586&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254728796325151493&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangat kakak,jr.alit gede darma,gede___1,https://www.tiktok.com/@gede___1,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7175665799373554714&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254933067037688582&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Pengen dapet gratisan nya 1 paket🥺,Bittayyy,bittayyy_,https://www.tiktok.com/@bittayyy_,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6842950029524747266&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461987026404101&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Wih keren benar2 mantappp @OWNER DAVIENA SKINCARE 🥰,LOVA✨,lova_vinem,https://www.tiktok.com/@lova_vinem,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6740080547358295042&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254463647744492294&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"dari dulu kepingin memakai deviena,tapi blom ada uang buat belinya",Sa,neysa.official1,https://www.tiktok.com/@neysa.official1,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6865211939485107206&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254475292424372994&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
waktu liat vt ini terfokus sama cowok disebelah si bang hotman mirip banget sama ponakan emak gue yang suka main ebeg (pemain kuda lumping) 😂😭🗿,jelly,shdrt34,https://www.tiktok.com/@shdrt34,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6702739795300713474&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7426073142839739142&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
aura kang parkir nya kuat bgt yg sebelah kiri🔥,BMG LOTION ORIGINAL✔️,lotion.bmg.officiall,https://www.tiktok.com/@lotion.bmg.officiall,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7317206743087793158&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7425971648837501701&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"gak gak gak , skrg cuma 10 ribu wkwkwkwkwkwk 😂😂😂😂 kandungannya 0.0000000000 cuy nggk terditek uwuwuwu 😂",bellanopt119,bellanopt119,https://www.tiktok.com/@bellanopt119,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7391954542004962309&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7426631061071037189&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Jujur aku dikasih pun gak mau karena terlanjur kecewa juga jadi sulit percaya lagi,Fatah,fatah_sitengah,https://www.tiktok.com/@fatah_sitengah,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7298647940813489157&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7426031570630624005&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"Klu pengacara itu mana yg bayar , mana yg di benarkan",fp59222160n,fp59222160n,https://www.tiktok.com/@fp59222160n,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7335161489055302661&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7425994417184064261&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
mayan harganya bayar bang hotman 🔥,Look.atStore,look.atstore,https://www.tiktok.com/@look.atstore,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7095739796416545793&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7426638851449799429&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"oh abg yg kemarin di mall mkg 1,lgi live toh😁",aiyanelreal,aiyanelreal,https://www.tiktok.com/@aiyanelreal,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7108176889055429658&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254965872317137670&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
sip,mas udah,user9754880520665,https://www.tiktok.com/@user9754880520665,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7173487793309107226&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254498114118337286&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
sy ngga pake skincare...berat biaya sekolah anak😁,dea❤️,juliemilly2,https://www.tiktok.com/@juliemilly2,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6820792336348906498&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254465523910509317&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
aura suaminya lohhh😌😂😁,whyD,cumaobat,https://www.tiktok.com/@cumaobat,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6778670836641154049&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7286118277554160389&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"mau jadi resseler kak, gimana caranya??🥰",A Q U A !,iyoejax_,https://www.tiktok.com/@iyoejax_,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=77216831535&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7255007942260261637&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
MasyaAllah sehat selalu kaa🥰,nong👻,xyzzz_995,https://www.tiktok.com/@xyzzz_995,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6818887458781938689&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254487487468602117&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangat kaka,Nyakrinny_RR,nyakrinnyrr,https://www.tiktok.com/@nyakrinnyrr,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6760575924184056833&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254468978944639749&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
mau beli tapi ngak ada uang 😌,rahma1302,rahmawatirahma515,https://www.tiktok.com/@rahmawatirahma515,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6799180214008349698&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461587250266885&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semanggat kk,Devi ayuLestari,diviayulistari0829,https://www.tiktok.com/@diviayulistari0829,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6840434245132403714&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461776187212550&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Iya rata2 mitra yg besar krna pengambilan besar jdi dia jual harga suka2,🧕🏻✨,haurahannahhilya,https://www.tiktok.com/@haurahannahhilya,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6659537930103685122&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254500296368390917&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
turun kan harga skincare,buluperindu,kholis_ahah,https://www.tiktok.com/@kholis_ahah,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6746956992949519361&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254544714073359110&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
tim yg belum pernah coba daviena skincare 👉,Rahmawati.mh 🧚,rahmawatimhku,https://www.tiktok.com/@rahmawatimhku,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6958659219168297985&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254459818038838022&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"tim yg trauma nyoba"" skincare viral ditiktok, sekarang skincare apapun yg viral tiktok udah ngga berani nyoba :(",fiaaa,arifiaa_06,https://www.tiktok.com/@arifiaa_06,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6737378366678598657&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254469553367237382&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"mNtapp nih daviena , brand sebelah gak pingin kayak gini jga tah 😂🤣 @aenenha",.adns,apalahakuini_29,https://www.tiktok.com/@apalahakuini_29,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6886464571701412865&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254937710062093061&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"kalo klean tau , buat video ky gitu aja sma bng Hotman gak dibawah 20jt oyy. gila yeee mantep nih daviena",JOKER 🙆🏻‍♂️,notfoundt__,https://www.tiktok.com/@notfoundt__,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6789982403580249090&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7439463667076727560&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
gila ...pengacaranya ga kaleng2 ...hotman paris coyyy👍,Yessia,yessia99,https://www.tiktok.com/@yessia99,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6788541624001840130&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254460505460818694&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"Emang udah bener si pake jalur begini, abisnya liat harga daviena d lapak lain beda jauh sama official nya, pada perang harga gitu 🙃",ꪖꪀᧁᧁ𝓲🧚🏼‍♀️,anggiasssss,https://www.tiktok.com/@anggiasssss,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7142109370301744130&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254526460084749061&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semngt Kak🥰,h&d toserba,hanidayatolshop,https://www.tiktok.com/@hanidayatolshop,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6888524072101135361&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254486882992915205&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
aku juga pencita skicare davena gak kuat 350 di hemat muka gak glowing bang 😂,PUTRI MALU,zailam81,https://www.tiktok.com/@zailam81,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6910897848020206594&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254483854365606661&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"😭pernah dapet yg beda tekstur baunya juga 😭 di cream siangnya,
buka suara juga ini, semoga cepat clear ya kak🙏🏻",yumegaa,yumeegaa,https://www.tiktok.com/@yumeegaa,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6801684224321487874&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254488651797693189&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
🥰🥰 semangat KK,megawaeshop,megawaeeee,https://www.tiktok.com/@megawaeeee,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6633200282691256322&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254461720457134853&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"sukses sllu orng baik ,Masya Allah 🥰🥰😍🙏🙏🙏🤲",✨ Yuliana ✨,miaukeardila3,https://www.tiktok.com/@miaukeardila3,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7115621475227763713&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254983147983487750&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangat kak,liaalfatih18,liaalfatih_18,https://www.tiktok.com/@liaalfatih_18,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6922463101557212161&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7255146688951632645&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
kerennnn,nidiamufidati,nidiamufidati,https://www.tiktok.com/@nidiamufidati,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7132332317523100674&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254943482624115461&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
"semangat kaka,,doa trbaik untuk kk,,sukses selalu",Wulandari86,wulandari8604,https://www.tiktok.com/@wulandari8604,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6952516359361086465&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254460034083767045&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
aku yang pengen bgt sampe nyicil belinya satu2😂,ninarohyani,ninarohyani57,https://www.tiktok.com/@ninarohyani57,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=7228557116617147394&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254467658460267270&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
semangatt kaka,LizZ,leasta_2.4,https://www.tiktok.com/@leasta_2.4,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6888887111275267074&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254483969843626758&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
coba msglow kaya gini,Rina Silaban,rinasilaban28,https://www.tiktok.com/@rinasilaban28,7.25E+18,https://t.tiktok.com/i18n/share/video/7254459038442736902/?_d=egdcac634gj3c0&comment_author_id=6709217657407276034&mid=7254459075562998533&preview_pb=0&region=ID&share_comment_id=7254548443045430022&share_item_id=7254459038442736902&sharer_language=en&source=h5_t&u_code=0,tidak
Sumpah aku pake retinol avoskin bagus banget banget😍,ririi,tenririri_,https://www.tiktok.com/@tenririri_,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6854758494002070530&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7412594066313265925&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
"Saya pakai avoskin, dan itupun selang seling yg retinol serum. Tiap 2 hari sekali aja, tapi hasilnya mantul 🔥 yang tiap malam saya pakai itu avoskin retinol toner 🔥🔥",apt. Novita Purnama Sari,novitaprnmsari,https://www.tiktok.com/@novitaprnmsari,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6669315957251489794&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7413932483928163077&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
"sumpah q manjur pke retinol daviena smpe stok berpot2,buat muka bdak bkin cerahan",meykikatoka,meydon97,https://www.tiktok.com/@meydon97,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6904116102043173890&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7412584016995681029&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
avoskin yg tonernya aja dh mantul bgt,by yustin,estiyustin,https://www.tiktok.com/@estiyustin,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6919659245735969794&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7419228194987950856&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
"avoskin, skin1004,terbaik memang🥰🙏🙏🙏",abcdefgh,senjakaimana,https://www.tiktok.com/@senjakaimana,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6559460096152748034&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7412614077056811781&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
kok bhas Devina trus sih dok???,Gebyprayoga,gebyprayoga07,https://www.tiktok.com/@gebyprayoga07,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6792078695689110530&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7413272332058690309&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
Avoskin siih mantuliti sekaliii,Suka suka aku,chunkybarrrr_,https://www.tiktok.com/@chunkybarrrr_,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6959756481168311298&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7422952823011656453&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
"gila avoskin dilawan, muka gw tipe bekas jerawat bertahun2 kalo bukan krna avoskin sm elformula gak akan bagus + perawatan klinik yaa 😭",Sayurlodeh,tirrrrrnf,https://www.tiktok.com/@tirrrrrnf,7.41E+18,https://t.tiktok.com/i18n/share/video/7412582335935253766/?_d=egdcac634gj3c0&comment_author_id=6788854361587975170&mid=7412582437908794118&preview_pb=0&region=ID&share_comment_id=7413908921426969352&share_item_id=7412582335935253766&sharer_language=en&source=h5_t&u_code=0,tidak
